date,lat,lon,fishing_hours,geartype,flag
2020-01-06,46.25,-63.75,4.473618752247369,trawlers,CAN
2020-01-06,46.25,-63.25,10.023400679662501,trawlers,CAN
2020-01-06,46.25,-62.75,20.482886676230578,other_fishing,CAN
2020-01-06,46.25,-62.25,23.79994243149514,other_fishing,CAN
2020-01-06,46.25,-61.75,25.71556090413323,other_fishing,CAN
2020-01-06,46.25,-61.25,11.896157630651317,other_fishing,CAN
2020-01-06,46.25,-60.75,9.687292113586098,other_fishing,CAN
2020-01-06,46.25,-60.25,5.195201795990988,trawlers,CAN
2020-01-06,46.25,-59.75,1.5768034137846405,trawlers,CAN
2020-01-06,46.25,-56.75,1.052986315557994,trawlers,CAN
2020-01-06,46.25,-56.25,1.2730946446383702,trawlers,CAN
2020-01-06,46.25,-55.75,1.8584550819506134,other_fishing,CAN
2020-01-06,46.25,-55.25,1.420474711980812,trawlers,CAN
2020-01-06,46.75,-66.25,1.9293442685679705,trawlers,CAN
2020-01-06,46.75,-65.25,1.548384351518064,other_fishing,CAN
2020-01-06,46.75,-64.75,3.095874010574794,other_fishing,CAN
2020-01-06,46.75,-64.25,4.860719001817153,trawlers,CAN
2020-01-06,46.75,-63.75,3.0619965231989705,trawlers,CAN
2020-01-06,46.75,-63.25,7.172877987135604,trawlers,CAN
2020-01-06,46.75,-62.75,13.78982552164125,trawlers,CAN
2020-01-06,46.75,-62.25,17.64515177937994,other_fishing,CAN
2020-01-06,46.75,-61.75,24.272569828168482,trawlers,CAN
2020-01-06,46.75,-61.25,24.592212406793358,trawlers,CAN
2020-01-06,46.75,-60.75,12.25611831543692,trawlers,CAN
2020-01-06,46.75,-60.25,4.80514967041915,other_fishing,CAN
2020-01-06,46.75,-59.75,3.0123381742513082,trawlers,CAN
2020-01-06,46.75,-59.25,1.3821674742900423,trawlers,CAN
2020-01-06,46.75,-58.25,1.0219423627234856,trawlers,CAN
2020-01-06,46.75,-57.75,0.9075709615616335,trawlers,CAN
2020-01-06,46.75,-57.25,1.8308163764226715,other_fishing,CAN
2020-01-06,46.75,-56.25,1.9553205835529366,trawlers,CAN
2020-01-06,46.75,-55.75,0.8954243097886881,other_fishing,CAN
2020-01-06,47.25,-66.25,3.1623500382796075,trawlers,CAN
2020-01-06,47.25,-65.75,1.9111756182687396,trawlers,CAN
2020-01-06,47.25,-65.25,4.45938819748681,trawlers,CAN
2020-01-06,47.25,-64.75,4.221059290709489,other_fishing,CAN
2020-01-06,47.25,-64.25,12.567701829865115,other_fishing,CAN
2020-01-06,47.25,-63.75,7.257877810884692,trawlers,CAN
2020-01-06,47.25,-63.25,7.4904200512416885,trawlers,CAN
2020-01-06,47.25,-62.75,10.029687476569768,trawlers,CAN
2020-01-06,47.25,-62.25,9.862746272321113,trawlers,CAN
2020-01-06,47.25,-61.75,24.422741100542424,other_fishing,CAN
2020-01-06,47.25,-61.25,14.287708264831707,trawlers,CAN
2020-01-06,47.25,-60.75,21.771015171561718,trawlers,CAN
2020-01-06,47.25,-60.25,10.783162197508865,trawlers,CAN
2020-01-06,47.25,-59.75,3.1994021245483673,trawlers,CAN
2020-01-06,47.25,-59.25,0.9560925376346309,trawlers,CAN
2020-01-06,47.25,-58.75,1.8055555782837729,other_fishing,CAN
2020-01-06,47.25,-57.75,1.8225572441123077,trawlers,CAN
2020-01-06,47.25,-56.25,1.8217522165142719,trawlers,CAN
2020-01-06,47.25,-55.75,1.0284886328980383,trawlers,CAN
2020-01-06,47.25,-55.25,1.7565631559752943,other_fishing,CAN
2020-01-06,47.75,-66.75,2.7823102622586404,trawlers,CAN
2020-01-06,47.75,-66.25,4.208895678756165,trawlers,CAN
2020-01-06,47.75,-65.75,5.193518701870932,other_fishing,CAN
2020-01-06,47.75,-65.25,9.077167372202966,other_fishing,CAN
2020-01-06,47.75,-64.75,10.009126130171207,other_fishing,CAN
2020-01-06,47.75,-64.25,11.402793077816185,other_fishing,CAN
2020-01-06,47.75,-63.75,10.381630148305643,other_fishing,CAN
2020-01-06,47.75,-63.25,7.25349141371055,trawlers,CAN
2020-01-06,47.75,-62.75,10.902750461702857,other_fishing,CAN
2020-01-06,47.75,-62.25,15.502508168124221,trawlers,CAN
2020-01-06,47.75,-61.75,36.64525884287463,trawlers,CAN
2020-01-06,47.75,-61.25,15.344777148193717,other_fishing,CAN
2020-01-06,47.75,-60.75,14.060661557852258,other_fishing,CAN
2020-01-06,47.75,-60.25,9.937222313072892,trawlers,CAN
2020-01-06,47.75,-59.75,2.186760267078141,other_fishing,CAN
2020-01-06,47.75,-59.25,1.9100657833961114,other_fishing,CAN
2020-01-06,47.75,-58.75,1.8746254272195488,other_fishing,CAN
2020-01-06,47.75,-58.25,1.9050359785538875,other_fishing,CAN
2020-01-06,47.75,-57.75,1.7917412326812203,trawlers,CAN
2020-01-06,47.75,-57.25,1.9652637818994732,trawlers,CAN
2020-01-06,47.75,-56.75,1.7090805489233745,trawlers,CAN
2020-01-06,47.75,-56.25,1.7084638056967885,other_fishing,CAN
2020-01-06,47.75,-55.25,1.809054775582925,trawlers,CAN
2020-01-06,48.25,-66.75,8.871846335857061,trawlers,CAN
2020-01-06,48.25,-66.25,10.955284487177389,other_fishing,CAN
2020-01-06,48.25,-65.75,13.772859745098751,trawlers,CAN
2020-01-06,48.25,-65.25,7.4333334155356985,other_fishing,CAN
2020-01-06,48.25,-64.75,15.66627071655648,other_fishing,CAN
2020-01-06,48.25,-64.25,22.90947303995725,trawlers,CAN
2020-01-06,48.25,-63.75,20.885944931719994,trawlers,CAN
2020-01-06,48.25,-63.25,25.01143203464745,trawlers,CAN
2020-01-06,48.25,-62.75,7.490166993438001,trawlers,CAN
2020-01-06,48.25,-62.25,21.573793302125395,trawlers,CAN
2020-01-06,48.25,-61.75,30.049019655601896,trawlers,CAN
2020-01-06,48.25,-61.25,26.260173389155444,other_fishing,CAN
2020-01-06,48.25,-60.75,19.827331237092352,other_fishing,CAN
2020-01-06,48.25,-60.25,9.663399317935859,trawlers,CAN
2020-01-06,48.25,-59.75,2.2539963563691794,trawlers,CAN
2020-01-06,48.25,-57.75,1.7369860816248972,trawlers,CAN
2020-01-06,48.25,-57.25,1.713129714629357,trawlers,CAN
2020-01-06,48.25,-56.75,1.9222935287814549,other_fishing,CAN
2020-01-06,48.25,-56.25,1.4666120149975221,trawlers,CAN
2020-01-06,48.75,-66.75,16.566003013346887,trawlers,CAN
2020-01-06,48.75,-66.25,29.93529051096259,trawlers,CAN
2020-01-06,48.75,-65.75,25.52385139265462,trawlers,CAN
2020-01-06,48.75,-65.25,10.375601412636886,other_fishing,CAN
2020-01-06,48.75,-64.75,10.93072146961548,trawlers,CAN
2020-01-06,48.75,-64.25,23.8685689169677,trawlers,CAN
2020-01-06,48.75,-63.75,30.05823827482841,other_fishing,CAN
2020-01-06,48.75,-63.25,24.705880518339498,trawlers,CAN
2020-01-06,48.75,-62.75,7.000156628208559,other_fishing,CAN
2020-01-06,48.75,-62.25,8.205503970445788,other_fishing,CAN
2020-01-06,48.75,-61.75,9.373602359721657,trawlers,CAN
2020-01-06,48.75,-61.25,13.240124797465668,other_fishing,CAN
2020-01-06,48.75,-60.75,12.121961393093368,trawlers,CAN
2020-01-06,48.75,-60.25,7.476675370373996,trawlers,CAN
2020-01-06,48.75,-59.75,2.5213923774811624,other_fishing,CAN
2020-01-06,48.75,-59.25,2.3480031282670595,trawlers,CAN
2020-01-06,48.75,-58.75,1.9806963503343933,other_fishing,CAN
2020-01-06,48.75,-58.25,1.8046822160386562,trawlers,CAN
2020-01-06,48.75,-57.25,1.589546966726808,other_fishing,CAN
2020-01-06,48.75,-55.75,1.2774506615902923,trawlers,CAN
2020-01-06,48.75,-55.25,1.7114052306530834,other_fishing,CAN
2020-01-06,49.25,-66.75,27.55324217176502,trawlers,CAN
2020-01-06,49.25,-66.25,21.503722055553713,trawlers,CAN
2020-01-06,49.25,-65.75,16.957163617873743,trawlers,CAN
2020-01-06,49.25,-65.25,21.67289811298221,trawlers,CAN
2020-01-06,49.25,-64.75,7.69492530780838,trawlers,CAN
2020-01-06,49.25,-64.25,9.933095734042666,other_fishing,CAN
2020-01-06,49.25,-63.75,11.870629452295496,trawlers,CAN
2020-01-06,49.25,-63.25,12.808319713445382,trawlers,CAN
2020-01-06,49.25,-62.75,14.434912391647224,other_fishing,CAN
2020-01-06,49.25,-62.25,3.448742642399379,other_fishing,CAN
2020-01-06,49.25,-61.75,6.966439514370245,trawlers,CAN
2020-01-06,49.25,-61.25,4.762978680908535,trawlers,CAN
2020-01-06,49.25,-60.75,2.7405970728334386,trawlers,CAN
2020-01-06,49.25,-60.25,4.066841765970469,trawlers,CAN
2020-01-06,49.25,-59.75,2.1725250864576413,trawlers,CAN
2020-01-06,49.25,-59.25,0.819143673096158,other_fishing,CAN
2020-01-06,49.25,-58.25,1.519268512819644,trawlers,CAN
2020-01-06,49.25,-57.25,0.9583401136415612,trawlers,CAN
2020-01-06,49.25,-56.75,1.9660465338325146,trawlers,CAN
2020-01-06,49.25,-55.25,1.6195963158247457,other_fishing,CAN
2020-01-06,49.75,-66.75,9.260076151964101,other_fishing,CAN
2020-01-06,49.75,-66.25,31.52767777326035,trawlers,CAN
2020-01-06,49.75,-65.75,27.504625483524933,trawlers,CAN
2020-01-06,49.75,-65.25,16.13696020110595,other_fishing,CAN
2020-01-06,49.75,-64.75,12.724144992047405,other_fishing,CAN
2020-01-06,49.75,-64.25,19.262320444781547,trawlers,CAN
2020-01-06,49.75,-63.75,29.51924585048797,trawlers,CAN
2020-01-06,49.75,-63.25,17.24898970167397,trawlers,CAN
2020-01-06,49.75,-62.75,16.305904224325996,trawlers,CAN
2020-01-06,49.75,-62.25,5.7179174448571155,other_fishing,CAN
2020-01-06,49.75,-61.75,2.924936143076542,other_fishing,CAN
2020-01-06,49.75,-61.25,2.488395029071831,trawlers,CAN
2020-01-06,49.75,-60.75,2.5303539532414963,trawlers,CAN
2020-01-06,49.75,-60.25,1.6079688160738939,other_fishing,CAN
2020-01-06,49.75,-59.75,1.6015706468796065,other_fishing,CAN
2020-01-06,49.75,-58.75,1.3218564286859689,trawlers,CAN
2020-01-06,49.75,-57.75,1.5407259551456198,trawlers,CAN
2020-01-06,49.75,-56.25,1.5126172252938672,other_fishing,CAN
2020-01-06,49.75,-55.25,1.8459632535607744,trawlers,CAN
2020-01-06,50.25,-66.75,8.740965500543165,trawlers,CAN
2020-01-06,50.25,-66.25,15.702094132520248,other_fishing,CAN
2020-01-06,50.25,-65.75,16.1366558197384,trawlers,CAN
2020-01-06,50.25,-65.25,5.540837803554998,other_fishing,CAN
2020-01-06,50.25,-64.75,11.842601147912669,other_fishing,CAN
2020-01-06,50.25,-64.25,14.208630399527706,other_fishing,CAN
2020-01-06,50.25,-63.75,17.85063753803964,other_fishing,CAN
2020-01-06,50.25,-63.25,31.80915056139744,other_fishing,CAN
2020-01-06,50.25,-62.75,23.496126032109096,trawlers,CAN
2020-01-06,50.25,-62.25,7.862171579689512,other_fishing,CAN
2020-01-06,50.25,-61.75,4.057411418464153,other_fishing,CAN
2020-01-06,50.25,-61.25,1.608341315569787,trawlers,CAN
2020-01-06,50.25,-60.75,2.220794861693574,trawlers,CAN
2020-01-06,50.25,-59.75,1.6413771090021232,other_fishing,CAN
2020-01-06,50.25,-59.25,1.5370554659998885,other_fishing,CAN
2020-01-06,50.25,-58.25,0.9208848469463089,trawlers,CAN
2020-01-06,50.25,-57.75,1.9774822273054762,trawlers,CAN
2020-01-06,50.25,-57.25,1.7853686402052384,trawlers,CAN
2020-01-06,50.25,-56.25,1.2137728089017392,trawlers,CAN
2020-01-06,50.25,-55.25,0.9040981179529168,trawlers,CAN
2020-01-06,50.75,-66.75,2.2840126827915,other_fishing,CAN
2020-01-06,50.75,-66.25,4.2484147472724185,trawlers,CAN
2020-01-06,50.75,-65.75,5.723935265334354,trawlers,CAN
2020-01-06,50.75,-65.25,2.4341971345020346,other_fishing,CAN
2020-01-06,50.75,-64.75,8.601449268662003,trawlers,CAN
2020-01-06,50.75,-64.25,14.350101090847156,trawlers,CAN
2020-01-06,50.75,-63.75,22.404006340485388,other_fishing,CAN
2020-01-06,50.75,-63.25,15.669940010067366,trawlers,CAN
2020-01-06,50.75,-62.75,10.649218964865728,trawlers,CAN
2020-01-06,50.75,-62.25,6.38204949525701,trawlers,CAN
2020-01-06,50.75,-61.75,3.924379690430989,trawlers,CAN
2020-01-06,50.75,-61.25,2.3386712826058926,trawlers,CAN
2020-01-06,50.75,-60.75,1.8627326106388433,other_fishing,CAN
2020-01-06,50.75,-59.25,1.8863708624585265,trawlers,CAN
2020-01-06,50.75,-58.75,0.9385067745847897,other_fishing,CAN
2020-01-06,50.75,-57.75,1.2849954923389257,trawlers,CAN
2020-01-06,50.75,-57.25,0.7205737316532458,trawlers,CAN
2020-01-06,50.75,-56.75,1.522547938887165,trawlers,CAN
2020-01-06,50.75,-56.25,1.505378111694557,trawlers,CAN
2020-01-06,50.75,-55.75,1.6859790138797386,trawlers,CAN
2020-01-06,50.75,-55.25,1.633828899933697,trawlers,CAN
2020-01-06,51.25,-66.75,2.5400380787002916,trawlers,CAN
2020-01-06,51.25,-65.75,2.1851892722819,trawlers,CAN
2020-01-06,51.25,-65.25,2.3836702150329923,trawlers,CAN
2020-01-06,51.25,-64.75,5.403820146306721,other_fishing,CAN
2020-01-06,51.25,-64.25,7.926222664716464,trawlers,CAN
2020-01-06,51.25,-63.75,7.643811702619849,other_fishing,CAN
2020-01-06,51.25,-63.25,5.054665388203751,trawlers,CAN
2020-01-06,51.25,-62.75,6.425865240931105,trawlers,CAN
2020-01-06,51.25,-62.25,3.5806991686571195,trawlers,CAN
2020-01-06,51.25,-61.75,1.9057640712132764,trawlers,CAN
2020-01-06,51.25,-60.75,1.7658523756979045,trawlers,CAN
2020-01-06,51.25,-60.25,1.766976945844429,other_fishing,CAN
2020-01-06,51.25,-59.75,1.188534013534355,other_fishing,CAN
2020-01-06,51.25,-59.25,1.5757764803328675,trawlers,CAN
2020-01-06,51.25,-58.75,1.7017184565241281,trawlers,CAN
2020-01-06,51.25,-58.25,1.657814491164626,trawlers,CAN
2020-01-06,51.25,-57.75,0.7738921953835356,trawlers,CAN
2020-01-06,51.25,-57.25,1.8097629218661604,other_fishing,CAN
2020-01-06,51.25,-55.75,1.8577818486045732,trawlers,CAN
2020-01-06,51.75,-65.75,1.3638104909293653,trawlers,CAN
2020-01-06,51.75,-65.25,1.1102944720914525,other_fishing,CAN
2020-01-06,51.75,-64.75,2.5088714162714885,trawlers,CAN
2020-01-06,51.75,-64.25,4.333464402626207,other_fishing,CAN
2020-01-06,51.75,-63.75,3.3805944578522102,other_fishing,CAN
2020-01-06,51.75,-63.25,3.966296606765007,trawlers,CAN
2020-01-06,51.75,-62.75,3.5030090040986193,trawlers,CAN
2020-01-06,51.75,-62.25,1.8679162341565376,trawlers,CAN
2020-01-06,51.75,-61.75,1.572435189445842,other_fishing,CAN
2020-01-06,51.75,-61.25,1.2202428506017704,other_fishing,CAN
2020-01-06,51.75,-60.25,1.5242604459254994,other_fishing,CAN
2020-01-06,51.75,-59.25,1.6738597048852495,trawlers,CAN
2020-01-06,51.75,-58.25,1.0121760624628287,trawlers,CAN
2020-01-06,51.75,-56.75,1.094473772241593,other_fishing,CAN
2020-01-06,51.75,-55.25,1.7250780289520287,trawlers,CAN
2020-01-13,45.25,-66.25,2.1063341860087696,trawlers,CAN
2020-01-13,45.25,-65.75,1.8623834684608975,trawlers,CAN
2020-01-13,45.25,-65.25,1.8275564273813492,other_fishing,CAN
2020-01-13,45.25,-64.75,1.5428472096634787,other_fishing,CAN
2020-01-13,45.25,-64.25,1.8273761314481318,trawlers,CAN
2020-01-13,45.25,-63.75,2.2339917905966518,trawlers,CAN
2020-01-13,45.25,-63.25,2.2020762547228427,trawlers,CAN
2020-01-13,45.25,-62.75,4.296484221079764,other_fishing,CAN
2020-01-13,45.25,-62.25,7.208744724007141,other_fishing,CAN
2020-01-13,45.25,-61.75,9.088678962069498,trawlers,CAN
2020-01-13,45.25,-61.25,5.663717052788966,other_fishing,CAN
2020-01-13,45.25,-60.75,2.484160337769584,other_fishing,CAN
2020-01-13,45.25,-59.75,1.1531146820795632,other_fishing,CAN
2020-01-13,45.25,-59.25,1.3419227613856706,other_fishing,CAN
2020-01-13,45.25,-58.75,1.9298432365984681,other_fishing,CAN
2020-01-13,45.25,-57.25,1.8152274564975392,trawlers,CAN
2020-01-13,45.25,-56.75,1.1084579450531482,other_fishing,CAN
2020-01-13,45.25,-55.75,1.064853922745451,trawlers,CAN
2020-01-13,45.75,-66.75,1.723485616824907,other_fishing,CAN
2020-01-13,45.75,-66.25,0.8205464626864342,trawlers,CAN
2020-01-13,45.75,-65.75,0.7711487365271948,other_fishing,CAN
2020-01-13,45.75,-64.25,1.940884184127607,trawlers,CAN
2020-01-13,45.75,-63.75,1.6577870421973189,trawlers,CAN
2020-01-13,45.75,-63.25,7.66366702296374,other_fishing,CAN
2020-01-13,45.75,-62.75,16.79358585072955,trawlers,CAN
2020-01-13,45.75,-62.25,14.603500771224136,trawlers,CAN
2020-01-13,45.75,-61.75,18.2136066230809,trawlers,CAN
2020-01-13,45.75,-61.25,19.469856061787254,other_fishing,CAN
2020-01-13,45.75,-60.75,8.929600485636243,other_fishing,CAN
2020-01-13,45.75,-60.25,4.008443430728612,trawlers,CAN
2020-01-13,45.75,-59.25,1.2278262051182718,other_fishing,CAN
2020-01-13,45.75,-58.75,1.229589373200239,other_fishing,CAN
2020-01-13,45.75,-58.25,1.7403454191384529,trawlers,CAN
2020-01-13,45.75,-57.75,1.7581888421111351,other_fishing,CAN
2020-01-13,45.75,-57.25,1.9639072775758466,trawlers,CAN
2020-01-13,45.75,-56.75,0.9259726488418907,trawlers,CAN
2020-01-13,45.75,-55.75,2.102146887693041,other_fishing,CAN
2020-01-13,46.25,-66.75,1.5712879934250183,other_fishing,CAN
2020-01-13,46.25,-66.25,2.0157214697230175,trawlers,CAN
2020-01-13,46.25,-65.75,1.535158168565247,trawlers,CAN
2020-01-13,46.25,-65.25,1.2531673008851305,trawlers,CAN
2020-01-13,46.25,-64.25,2.58079267713723,other_fishing,CAN
2020-01-13,46.25,-63.75,4.286760420211452,other_fishing,CAN
2020-01-13,46.25,-63.25,12.85455630103714,other_fishing,CAN
2020-01-13,46.25,-62.75,21.032400164703343,trawlers,CAN
2020-01-13,46.25,-62.25,24.74652940273409,trawlers,CAN
2020-01-13,46.25,-61.75,33.31681903181446,trawlers,CAN
2020-01-13,46.25,-61.25,23.695016760794935,trawlers,CAN
2020-01-13,46.25,-60.75,8.766331674652232,trawlers,CAN
2020-01-13,46.25,-60.25,2.115047176212951,trawlers,CAN
2020-01-13,46.25,-59.75,1.9948111768814234,trawlers,CAN
2020-01-13,46.25,-57.75,0.9972340201741836,trawlers,CAN
2020-01-13,46.25,-57.25,1.9945643933077428,other_fishing,CAN
2020-01-13,46.25,-56.25,1.9480738552189554,other_fishing,CAN
2020-01-13,46.25,-55.25,1.7480528037359786,trawlers,CAN
2020-01-13,46.75,-66.75,1.7101816185311594,other_fishing,CAN
2020-01-13,46.75,-66.25,2.33001033068069,trawlers,CAN
2020-01-13,46.75,-65.75,2.1609887750865218,other_fishing,CAN
2020-01-13,46.75,-65.25,1.589205527478013,trawlers,CAN
2020-01-13,46.75,-64.75,1.7122244781057774,trawlers,CAN
2020-01-13,46.75,-64.25,3.472916675708035,trawlers,CAN
2020-01-13,46.75,-63.75,5.373493427243606,other_fishing,CAN
2020-01-13,46.75,-63.25,7.865803969191192,trawlers,CAN
2020-01-13,46.75,-62.75,20.49536247723168,trawlers,CAN
2020-01-13,46.75,-62.25,30.09272340737135,trawlers,CAN
2020-01-13,46.75,-61.75,26.604978944785675,other_fishing,CAN
2020-01-13,46.75,-61.25,16.82052802508411,other_fishing,CAN
2020-01-13,46.75,-60.75,6.174963071791718,other_fishing,CAN
2020-01-13,46.75,-60.25,5.885833507961916,other_fishing,CAN
2020-01-13,46.75,-59.75,3.63717535290213,other_fishing,CAN
2020-01-13,46.75,-58.75,1.9965218060496897,other_fishing,CAN
2020-01-13,46.75,-58.25,1.0315758429745028,trawlers,CAN
2020-01-13,46.75,-57.75,1.3913308502128037,other_fishing,CAN
2020-01-13,46.75,-56.75,1.6412471884464241,trawlers,CAN
2020-01-13,46.75,-56.25,0.9051400526892289,other_fishing,CAN
2020-01-13,46.75,-55.75,1.7937923607212285,trawlers,CAN
2020-01-13,46.75,-55.25,1.97969595108892,trawlers,CAN
2020-01-13,47.25,-66.75,3.469853161408786,trawlers,CAN
2020-01-13,47.25,-66.25,1.6846203395042814,other_fishing,CAN
2020-01-13,47.25,-65.75,2.3093117605479514,trawlers,CAN
2020-01-13,47.25,-65.25,2.429713420000698,trawlers,CAN
2020-01-13,47.25,-64.75,7.6482512350623475,trawlers,CAN
2020-01-13,47.25,-64.25,6.482536940316936,other_fishing,CAN
2020-01-13,47.25,-63.75,6.437579768050857,trawlers,CAN
2020-01-13,47.25,-63.25,7.436033999032349,trawlers,CAN
2020-01-13,47.25,-62.75,10.764997498034775,other_fishing,CAN
2020-01-13,47.25,-62.25,17.319123271299453,trawlers,CAN
2020-01-13,47.25,-61.75,28.933217018229747,other_fishing,CAN
2020-01-13,47.25,-61.25,32.61953373860093,other_fishing,CAN
2020-01-13,47.25,-60.75,22.03964835646384,other_fishing,CAN
2020-01-13,47.25,-60.25,6.304468369174094,trawlers,CAN
2020-01-13,47.25,-59.75,2.439749018930176,trawlers,CAN
2020-01-13,47.25,-59.25,1.7791113766292803,other_fishing,CAN
2020-01-13,47.25,-58.75,1.7934514815868166,trawlers,CAN
2020-01-13,47.25,-58.25,1.9509237589484054,other_fishing,CAN
2020-01-13,47.25,-57.75,1.4763466272088923,other_fishing,CAN
2020-01-13,47.25,-56.75,1.9611481276718774,trawlers,CAN
2020-01-13,47.25,-55.25,1.345139547282657,other_fishing,CAN
2020-01-13,47.75,-66.75,7.156329837367597,trawlers,CAN
2020-01-13,47.75,-66.25,9.603490923289568,other_fishing,CAN
2020-01-13,47.75,-65.75,7.065139204904893,other_fishing,CAN
2020-01-13,47.75,-65.25,5.2762825430278495,other_fishing,CAN
2020-01-13,47.75,-64.75,8.526520676689634,trawlers,CAN
2020-01-13,47.75,-64.25,15.816574631312228,trawlers,CAN
2020-01-13,47.75,-63.75,18.40397606834844,trawlers,CAN
2020-01-13,47.75,-63.25,13.746437074904781,other_fishing,CAN
2020-01-13,47.75,-62.75,14.451890237873679,trawlers,CAN
2020-01-13,47.75,-62.25,24.429952418330085,trawlers,CAN
2020-01-13,47.75,-61.75,19.25838867928942,trawlers,CAN
2020-01-13,47.75,-61.25,24.382937433193828,other_fishing,CAN
2020-01-13,47.75,-60.75,16.911505921419838,trawlers,CAN
2020-01-13,47.75,-60.25,11.027453348632584,trawlers,CAN
2020-01-13,47.75,-59.75,5.176850901112746,other_fishing,CAN
2020-01-13,47.75,-59.25,2.778306735389952,trawlers,CAN
2020-01-13,47.75,-58.75,1.7109170644244396,other_fishing,CAN
2020-01-13,47.75,-58.25,2.115264995077021,other_fishing,CAN
2020-01-13,47.75,-57.25,0.9300671839209623,trawlers,CAN
2020-01-13,47.75,-55.25,1.5694823084370175,trawlers,CAN
2020-01-13,48.25,-66.75,15.069971870201798,other_fishing,CAN
2020-01-13,48.25,-66.25,10.364105577365255,trawlers,CAN
2020-01-13,48.25,-65.75,19.82276937146479,other_fishing,CAN
2020-01-13,48.25,-65.25,10.06109925736982,trawlers,CAN
2020-01-13,48.25,-64.75,23.53626074267685,trawlers,CAN
2020-01-13,48.25,-64.25,28.26320903821197,trawlers,CAN
2020-01-13,48.25,-63.75,22.31051485679633,trawlers,CAN
2020-01-13,48.25,-63.25,16.62449994402606,trawlers,CAN
2020-01-13,48.25,-62.75,8.621259844678205,trawlers,CAN
2020-01-13,48.25,-62.25,20.79498634318678,trawlers,CAN
2020-01-13,48.25,-61.75,34.2969897895092,trawlers,CAN
2020-01-13,48.25,-61.25,28.199997938579592,other_fishing,CAN
2020-01-13,48.25,-60.75,15.713780275578063,trawlers,CAN
2020-01-13,48.25,-60.25,5.588369577549013,other_fishing,CAN
2020-01-13,48.25,-59.75,4.254346564608055,trawlers,CAN
2020-01-13,48.25,-59.25,2.196800027995162,other_fishing,CAN
2020-01-13,48.25,-58.75,1.2539858545135045,trawlers,CAN
2020-01-13,48.25,-58.25,1.9325446344369848,other_fishing,CAN
2020-01-13,48.25,-57.75,1.662554087088736,other_fishing,CAN
2020-01-13,48.25,-57.25,1.1285844337732331,other_fishing,CAN
2020-01-13,48.25,-56.75,1.6714312002063207,trawlers,CAN
2020-01-13,48.25,-55.75,1.7076424867891586,trawlers,CAN
2020-01-13,48.25,-55.25,1.5835639957806855,other_fishing,CAN
